start_block,source_lat,source_long,end_block,dest_lat,dest_long,distance,time
326082,37.80639308,-122.4230547,562231,37.80542547,-122.4136431,1040,245
326082,37.80639308,-122.4230547,562241,37.80607272,-122.4137558,911,248
326082,37.80639308,-122.4230547,562242,37.80603903,-122.413613,917,250
326082,37.80639308,-122.4230547,562252,37.80702625,-122.4138161,859,236
326082,37.80639308,-122.4230547,562261,37.80786914,-122.4141194,845,248
326082,37.80639308,-122.4230547,562262,37.8079652,-122.4140042,854,251
326082,37.80639308,-122.4230547,585012,37.80714896,-122.4095605,1231,291
326082,37.80639308,-122.4230547,585022,37.80694126,-122.4112306,1085,267
326082,37.80639308,-122.4230547,585031,37.80660179,-122.4128641,937,242
326082,37.80639308,-122.4230547,585032,37.80672601,-122.4129652,931,241
326082,37.80639308,-122.4230547,585041,37.80638202,-122.4145962,783,205
326082,37.80639308,-122.4230547,585042,37.80649517,-122.4147837,769,203
326082,37.80639308,-122.4230547,585051,37.80618035,-122.41621,640,174
326082,37.80639308,-122.4230547,585052,37.80630507,-122.4163066,633,173
326082,37.80639308,-122.4230547,585061,37.80598169,-122.4178118,511,156
326082,37.80639308,-122.4230547,585092,37.80545916,-122.4228314,258,81
326082,37.80639308,-122.4230547,612311,37.80590978,-122.4238599,113,32
326082,37.80639308,-122.4230547,612312,37.80577147,-122.4236748,130,37
326082,37.80639308,-122.4230547,616231,37.80621052,-122.4121047,1120,294
326082,37.80639308,-122.4230547,616241,37.80721334,-122.4123079,1007,262
326082,37.80639308,-122.4230547,616242,37.80697697,-122.4121077,1035,269
326082,37.80639308,-122.4230547,664232,37.80733504,-122.4105069,1163,308
326082,37.80639308,-122.4230547,681251,37.80587457,-122.4154028,763,215
326082,37.80639308,-122.4230547,681252,37.80595605,-122.4152811,755,213
326082,37.80639308,-122.4230547,681261,37.80677077,-122.4155864,717,198
326082,37.80639308,-122.4230547,681262,37.80686431,-122.4154657,708,196
326082,37.80639308,-122.4230547,681271,37.8076901,-122.4157685,702,204
326082,37.80639308,-122.4230547,681272,37.80774593,-122.4156437,707,205
326082,37.80639308,-122.4230547,847001,37.80846158,-122.4133791,978,305
326082,37.80639308,-122.4230547,847011,37.80825991,-122.415,834,255
326082,37.80639308,-122.4230547,847021,37.80806226,-122.4166063,690,221
326082,37.80639308,-122.4230547,847031,37.80784802,-122.418275,539,163
326082,37.80639308,-122.4230547,847032,37.80791541,-122.4185888,516,157
326082,37.80639308,-122.4230547,847041,37.80767803,-122.4196671,521,161
326082,37.80639308,-122.4230547,847042,37.80775397,-122.4197853,530,163
326082,37.80639308,-122.4230547,847052,37.80760209,-122.4211753,653,204
363121,37.80554717,-122.4179204,325031,37.80565077,-122.4127691,715,160
363121,37.80554717,-122.4179204,325032,37.80579612,-122.4127962,716,161
363121,37.80554717,-122.4179204,325041,37.8054486,-122.4143769,572,137
363121,37.80554717,-122.4179204,325042,37.80560853,-122.4142738,584,139
363121,37.80554717,-122.4179204,325052,37.80538171,-122.4161215,420,113
363121,37.80554717,-122.4179204,326022,37.80764233,-122.4131553,697,179
363121,37.80554717,-122.4179204,326032,37.8074316,-122.4147983,550,147
363121,37.80554717,-122.4179204,326042,37.80722541,-122.4164831,401,114
363121,37.80554717,-122.4179204,326052,37.8070172,-122.41811,255,74
363121,37.80554717,-122.4179204,326061,37.80664454,-122.4201217,253,66
363121,37.80554717,-122.4179204,326062,37.80684068,-122.4194976,209,61
363121,37.80554717,-122.4179204,326071,37.8064826,-122.4213478,362,100
363121,37.80554717,-122.4179204,326072,37.80659877,-122.4215404,376,103
363121,37.80554717,-122.4179204,326081,37.80627288,-122.4229969,510,142
363121,37.80554717,-122.4179204,326082,37.80639308,-122.4230547,510,142
363121,37.80554717,-122.4179204,363121,37.80554717,-122.4179204,0,0
363121,37.80554717,-122.4179204,363122,37.80575588,-122.4179054,14,3
363121,37.80554717,-122.4179204,363131,37.80635184,-122.4191068,137,35
363121,37.80554717,-122.4179204,363132,37.80660028,-122.4191531,159,40
363121,37.80554717,-122.4179204,472281,37.8071555,-122.4207383,347,97
363121,37.80554717,-122.4179204,502262,37.80570811,-122.4169221,237,68
363121,37.80554717,-122.4179204,502271,37.80661034,-122.417237,235,74
363121,37.80554717,-122.4179204,502282,37.80742708,-122.4172631,325,108
363121,37.80554717,-122.4179204,542301,37.80598019,-122.4221721,441,120
363121,37.80554717,-122.4179204,542302,37.8060169,-122.4220439,444,121
363121,37.80554717,-122.4179204,546271,37.8060858,-122.4188171,349,114
363121,37.80554717,-122.4179204,546272,37.80659525,-122.418788,148,41
363121,37.80554717,-122.4179204,546273,37.80663197,-122.4189288,154,43
363121,37.80554717,-122.4179204,546281,37.80733253,-122.4190696,233,71
363121,37.80554717,-122.4179204,546282,37.80707856,-122.4188845,203,62
363121,37.80554717,-122.4179204,562231,37.80542547,-122.4136431,606,165
363121,37.80554717,-122.4179204,562241,37.80607272,-122.4137558,533,139
363121,37.80554717,-122.4179204,562242,37.80603903,-122.413613,539,141
363121,37.80554717,-122.4179204,562252,37.80702625,-122.4138161,526,138
363121,37.80554717,-122.4179204,562261,37.80786914,-122.4141194,623,191
363121,37.80554717,-122.4179204,562262,37.8079652,-122.4140042,632,194
363121,37.80554717,-122.4179204,585012,37.80714896,-122.4095605,852,182
363121,37.80554717,-122.4179204,585022,37.80694126,-122.4112306,706,158
363121,37.80554717,-122.4179204,585031,37.80660179,-122.4128641,559,133
363121,37.80554717,-122.4179204,585032,37.80672601,-122.4129652,552,132
363121,37.80554717,-122.4179204,585041,37.80638202,-122.4145962,405,96
363121,37.80554717,-122.4179204,585042,37.80649517,-122.4147837,390,94
363121,37.80554717,-122.4179204,585051,37.80618035,-122.41621,261,65
363121,37.80554717,-122.4179204,585052,37.80630507,-122.4163066,255,64
363121,37.80554717,-122.4179204,585061,37.80598169,-122.4178118,132,47
363121,37.80554717,-122.4179204,585092,37.80545916,-122.4228314,458,114
363121,37.80554717,-122.4179204,612311,37.80590978,-122.4238599,603,162
363121,37.80554717,-122.4179204,612312,37.80577147,-122.4236748,585,158
363121,37.80554717,-122.4179204,616231,37.80621052,-122.4121047,687,167
363121,37.80554717,-122.4179204,616241,37.80721334,-122.4123079,672,160
363121,37.80554717,-122.4179204,616242,37.80697697,-122.4121077,643,153
363121,37.80554717,-122.4179204,664232,37.80733504,-122.4105069,807,190
363121,37.80554717,-122.4179204,681251,37.80587457,-122.4154028,384,106
363121,37.80554717,-122.4179204,681252,37.80595605,-122.4152811,377,104
363121,37.80554717,-122.4179204,681261,37.80677077,-122.4155864,375,97
363121,37.80554717,-122.4179204,681262,37.80686431,-122.4154657,384,100
363121,37.80554717,-122.4179204,681271,37.8076901,-122.4157685,479,139
363121,37.80554717,-122.4179204,681272,37.80774593,-122.4156437,483,140
363121,37.80554717,-122.4179204,847001,37.80846158,-122.4133791,754,240
363121,37.80554717,-122.4179204,847011,37.80825991,-122.415,610,190
363121,37.80554717,-122.4179204,847021,37.80806226,-122.4166063,507,168
363121,37.80554717,-122.4179204,847031,37.80784802,-122.418275,356,110
363121,37.80554717,-122.4179204,847032,37.80791541,-122.4185888,333,104
363121,37.80554717,-122.4179204,847041,37.80767803,-122.4196671,338,108
363121,37.80554717,-122.4179204,847042,37.80775397,-122.4197853,347,110
363121,37.80554717,-122.4179204,847052,37.80760209,-122.4211753,432,129
363122,37.80575588,-122.4179054,325031,37.80565077,-122.4127691,701,158
363122,37.80575588,-122.4179054,325032,37.80579612,-122.4127962,702,158
363122,37.80575588,-122.4179054,325041,37.8054486,-122.4143769,558,134
363122,37.80575588,-122.4179054,325042,37.80560853,-122.4142738,570,136
363122,37.80575588,-122.4179054,325052,37.80538171,-122.4161215,406,110
363122,37.80575588,-122.4179054,326022,37.80764233,-122.4131553,683,176
363122,37.80575588,-122.4179054,326032,37.8074316,-122.4147983,536,144
363122,37.80575588,-122.4179054,326042,37.80722541,-122.4164831,387,111
363122,37.80575588,-122.4179054,326052,37.8070172,-122.41811,241,71
363122,37.80575588,-122.4179054,326061,37.80664454,-122.4201217,239,63
363122,37.80575588,-122.4179054,326062,37.80684068,-122.4194976,195,58
363122,37.80575588,-122.4179054,326071,37.8064826,-122.4213478,348,97
363122,37.80575588,-122.4179054,326072,37.80659877,-122.4215404,362,100
363122,37.80575588,-122.4179054,326081,37.80627288,-122.4229969,496,139
363122,37.80575588,-122.4179054,326082,37.80639308,-122.4230547,496,139
363122,37.80575588,-122.4179054,363121,37.80554717,-122.4179204,14,3
363122,37.80575588,-122.4179054,363122,37.80575588,-122.4179054,0,0
363122,37.80575588,-122.4179054,363131,37.80635184,-122.4191068,123,32
363122,37.80575588,-122.4179054,363132,37.80660028,-122.4191531,145,37
363122,37.80575588,-122.4179054,472281,37.8071555,-122.4207383,333,94
363122,37.80575588,-122.4179054,502262,37.80570811,-122.4169221,223,65
363122,37.80575588,-122.4179054,502271,37.80661034,-122.417237,221,71
363122,37.80575588,-122.4179054,502282,37.80742708,-122.4172631,311,105
363122,37.80575588,-122.4179054,542301,37.80598019,-122.4221721,427,117
363122,37.80575588,-122.4179054,542302,37.8060169,-122.4220439,430,118
363122,37.80575588,-122.4179054,546271,37.8060858,-122.4188171,336,111
363122,37.80575588,-122.4179054,546272,37.80659525,-122.418788,134,38
363122,37.80575588,-122.4179054,546273,37.80663197,-122.4189288,140,40
363122,37.80575588,-122.4179054,546281,37.80733253,-122.4190696,219,68
363122,37.80575588,-122.4179054,546282,37.80707856,-122.4188845,189,59
363122,37.80575588,-122.4179054,562231,37.80542547,-122.4136431,592,162
363122,37.80575588,-122.4179054,562241,37.80607272,-122.4137558,519,136
363122,37.80575588,-122.4179054,562242,37.80603903,-122.413613,525,138
363122,37.80575588,-122.4179054,562252,37.80702625,-122.4138161,512,135
363122,37.80575588,-122.4179054,562261,37.80786914,-122.4141194,609,188
363122,37.80575588,-122.4179054,562262,37.8079652,-122.4140042,618,191
363122,37.80575588,-122.4179054,585012,37.80714896,-122.4095605,838,179
363122,37.80575588,-122.4179054,585022,37.80694126,-122.4112306,693,155
363122,37.80575588,-122.4179054,585031,37.80660179,-122.4128641,545,130
363122,37.80575588,-122.4179054,585032,37.80672601,-122.4129652,538,129
363122,37.80575588,-122.4179054,585041,37.80638202,-122.4145962,391,93
363122,37.80575588,-122.4179054,585042,37.80649517,-122.4147837,377,91
363122,37.80575588,-122.4179054,585051,37.80618035,-122.41621,247,62
363122,37.80575588,-122.4179054,585052,37.80630507,-122.4163066,241,61
363122,37.80575588,-122.4179054,585061,37.80598169,-122.4178118,118,44
363122,37.80575588,-122.4179054,585092,37.80545916,-122.4228314,444,111
363122,37.80575588,-122.4179054,612311,37.80590978,-122.4238599,589,159
363122,37.80575588,-122.4179054,612312,37.80577147,-122.4236748,571,155
363122,37.80575588,-122.4179054,616231,37.80621052,-122.4121047,673,164
363122,37.80575588,-122.4179054,616241,37.80721334,-122.4123079,658,157
363122,37.80575588,-122.4179054,616242,37.80697697,-122.4121077,629,150
363122,37.80575588,-122.4179054,664232,37.80733504,-122.4105069,793,187
363122,37.80575588,-122.4179054,681251,37.80587457,-122.4154028,370,103
363122,37.80575588,-122.4179054,681252,37.80595605,-122.4152811,363,101
363122,37.80575588,-122.4179054,681261,37.80677077,-122.4155864,361,94
363122,37.80575588,-122.4179054,681262,37.80686431,-122.4154657,370,97
363122,37.80575588,-122.4179054,681271,37.8076901,-122.4157685,465,136
363122,37.80575588,-122.4179054,681272,37.80774593,-122.4156437,469,137
363122,37.80575588,-122.4179054,847001,37.80846158,-122.4133791,740,237
363122,37.80575588,-122.4179054,847011,37.80825991,-122.415,596,187
363122,37.80575588,-122.4179054,847021,37.80806226,-122.4166063,493,165
363122,37.80575588,-122.4179054,847031,37.80784802,-122.418275,342,107
363122,37.80575588,-122.4179054,847032,37.80791541,-122.4185888,319,101
363122,37.80575588,-122.4179054,847041,37.80767803,-122.4196671,324,105
363122,37.80575588,-122.4179054,847042,37.80775397,-122.4197853,333,107
363122,37.80575588,-122.4179054,847052,37.80760209,-122.4211753,418,126
363131,37.80635184,-122.4191068,325031,37.80565077,-122.4127691,680,155
363131,37.80635184,-122.4191068,325032,37.80579612,-122.4127962,680,155
363131,37.80635184,-122.4191068,325041,37.8054486,-122.4143769,537,132
363131,37.80635184,-122.4191068,325042,37.80560853,-122.4142738,549,134
363131,37.80635184,-122.4191068,325052,37.80538171,-122.4161215,385,108
363131,37.80635184,-122.4191068,326022,37.80764233,-122.4131553,636,161
363131,37.80635184,-122.4191068,326032,37.8074316,-122.4147983,490,128
363131,37.80635184,-122.4191068,326042,37.80722541,-122.4164831,340,95
363131,37.80635184,-122.4191068,326052,37.8070172,-122.41811,194,56
363131,37.80635184,-122.4191068,326061,37.80664454,-122.4201217,115,30
363131,37.80635184,-122.4191068,326062,37.80684068,-122.4194976,72,26
363131,37.80635184,-122.4191068,326071,37.8064826,-122.4213478,224,65
363131,37.80635184,-122.4191068,326072,37.80659877,-122.4215404,239,68
363131,37.80635184,-122.4191068,326081,37.80627288,-122.4229969,373,107
363131,37.80635184,-122.4191068,326082,37.80639308,-122.4230547,373,107
363131,37.80635184,-122.4191068,363121,37.80554717,-122.4179204,137,35
363131,37.80635184,-122.4191068,363122,37.80575588,-122.4179054,123,32
363131,37.80635184,-122.4191068,363131,37.80635184,-122.4191068,0,0
363131,37.80635184,-122.4191068,363132,37.80660028,-122.4191531,21,5
363131,37.80635184,-122.4191068,472281,37.8071555,-122.4207383,209,62
363131,37.80635184,-122.4191068,502262,37.80570811,-122.4169221,243,74
363131,37.80635184,-122.4191068,502271,37.80661034,-122.417237,240,80
363131,37.80635184,-122.4191068,502282,37.80742708,-122.4172631,304,94
363131,37.80635184,-122.4191068,542301,37.80598019,-122.4221721,351,102
363131,37.80635184,-122.4191068,542302,37.8060169,-122.4220439,351,102
363131,37.80635184,-122.4191068,546271,37.8060858,-122.4188171,45,13
363131,37.80635184,-122.4191068,546272,37.80659525,-122.418788,61,20
363131,37.80635184,-122.4191068,546273,37.80663197,-122.4189288,67,21
363131,37.80635184,-122.4191068,546281,37.80733253,-122.4190696,146,49
363131,37.80635184,-122.4191068,546282,37.80707856,-122.4188845,116,40
363131,37.80635184,-122.4191068,562231,37.80542547,-122.4136431,630,155
363131,37.80635184,-122.4191068,562241,37.80607272,-122.4137558,538,145
363131,37.80635184,-122.4191068,562242,37.80603903,-122.413613,544,147
363131,37.80635184,-122.4191068,562252,37.80702625,-122.4138161,531,144
363131,37.80635184,-122.4191068,562261,37.80786914,-122.4141194,602,181
363131,37.80635184,-122.4191068,562262,37.8079652,-122.4140042,611,185
363131,37.80635184,-122.4191068,585012,37.80714896,-122.4095605,858,188
363131,37.80635184,-122.4191068,585022,37.80694126,-122.4112306,712,164
363131,37.80635184,-122.4191068,585031,37.80660179,-122.4128641,564,139
363131,37.80635184,-122.4191068,585032,37.80672601,-122.4129652,558,138
363131,37.80635184,-122.4191068,585041,37.80638202,-122.4145962,410,102
363131,37.80635184,-122.4191068,585042,37.80649517,-122.4147837,396,100
363131,37.80635184,-122.4191068,585051,37.80618035,-122.41621,267,71
363131,37.80635184,-122.4191068,585052,37.80630507,-122.4163066,261,70
363131,37.80635184,-122.4191068,585061,37.80598169,-122.4178118,138,53
363131,37.80635184,-122.4191068,585092,37.80545916,-122.4228314,423,107
363131,37.80635184,-122.4191068,612311,37.80590978,-122.4238599,486,140
363131,37.80635184,-122.4191068,612312,37.80577147,-122.4236748,503,144
363131,37.80635184,-122.4191068,616231,37.80621052,-122.4121047,693,173
363131,37.80635184,-122.4191068,616241,37.80721334,-122.4123079,677,166
363131,37.80635184,-122.4191068,616242,37.80697697,-122.4121077,649,159
363131,37.80635184,-122.4191068,664232,37.80733504,-122.4105069,812,195
363131,37.80635184,-122.4191068,681251,37.80587457,-122.4154028,390,112
363131,37.80635184,-122.4191068,681252,37.80595605,-122.4152811,382,110
363131,37.80635184,-122.4191068,681261,37.80677077,-122.4155864,381,103
363131,37.80635184,-122.4191068,681262,37.80686431,-122.4154657,389,105
363131,37.80635184,-122.4191068,681271,37.8076901,-122.4157685,459,137
363131,37.80635184,-122.4191068,681272,37.80774593,-122.4156437,464,139
363131,37.80635184,-122.4191068,847001,37.80846158,-122.4133791,735,238
363131,37.80635184,-122.4191068,847011,37.80825991,-122.415,591,188
363131,37.80635184,-122.4191068,847021,37.80806226,-122.4166063,420,146
363131,37.80635184,-122.4191068,847031,37.80784802,-122.418275,269,89
363131,37.80635184,-122.4191068,847032,37.80791541,-122.4185888,246,82
363131,37.80635184,-122.4191068,847041,37.80767803,-122.4196671,251,86
363131,37.80635184,-122.4191068,847042,37.80775397,-122.4197853,260,89
363131,37.80635184,-122.4191068,847052,37.80760209,-122.4211753,295,94
363132,37.80660028,-122.4191531,325031,37.80565077,-122.4127691,701,159
363132,37.80660028,-122.4191531,325032,37.80579612,-122.4127962,702,159
363132,37.80660028,-122.4191531,325041,37.8054486,-122.4143769,558,136
363132,37.80660028,-122.4191531,325042,37.80560853,-122.4142738,570,138
363132,37.80660028,-122.4191531,325052,37.80538171,-122.4161215,406,112
363132,37.80660028,-122.4191531,326022,37.80764233,-122.4131553,615,156
363132,37.80660028,-122.4191531,326032,37.8074316,-122.4147983,469,123
363132,37.80660028,-122.4191531,326042,37.80722541,-122.4164831,319,90
363132,37.80660028,-122.4191531,326052,37.8070172,-122.41811,173,51
363132,37.80660028,-122.4191531,326061,37.80664454,-122.4201217,94,26
363132,37.80660028,-122.4191531,326062,37.80684068,-122.4194976,51,21
363132,37.80660028,-122.4191531,326071,37.8064826,-122.4213478,203,60
363132,37.80660028,-122.4191531,326072,37.80659877,-122.4215404,218,63
363132,37.80660028,-122.4191531,326081,37.80627288,-122.4229969,352,102
363132,37.80660028,-122.4191531,326082,37.80639308,-122.4230547,352,102
363132,37.80660028,-122.4191531,363121,37.80554717,-122.4179204,159,39
363132,37.80660028,-122.4191531,363122,37.80575588,-122.4179054,145,36
363132,37.80660028,-122.4191531,363131,37.80635184,-122.4191068,21,4
363132,37.80660028,-122.4191531,363132,37.80660028,-122.4191531,0,0
363132,37.80660028,-122.4191531,472281,37.8071555,-122.4207383,188,57
363132,37.80660028,-122.4191531,502262,37.80570811,-122.4169221,264,78
363132,37.80660028,-122.4191531,502271,37.80661034,-122.417237,262,84
363132,37.80660028,-122.4191531,502282,37.80742708,-122.4172631,283,89
363132,37.80660028,-122.4191531,542301,37.80598019,-122.4221721,330,97
363132,37.80660028,-122.4191531,542302,37.8060169,-122.4220439,330,97
363132,37.80660028,-122.4191531,546271,37.8060858,-122.4188171,66,18
363132,37.80660028,-122.4191531,546272,37.80659525,-122.418788,83,24
363132,37.80660028,-122.4191531,546273,37.80663197,-122.4189288,88,25
363132,37.80660028,-122.4191531,546281,37.80733253,-122.4190696,167,53
363132,37.80660028,-122.4191531,546282,37.80707856,-122.4188845,137,44
363132,37.80660028,-122.4191531,562231,37.80542547,-122.4136431,651,159
363132,37.80660028,-122.4191531,562241,37.80607272,-122.4137558,560,149
363132,37.80660028,-122.4191531,562242,37.80603903,-122.413613,565,151
363132,37.80660028,-122.4191531,562252,37.80702625,-122.4138161,553,148
363132,37.80660028,-122.4191531,562261,37.80786914,-122.4141194,581,177
363132,37.80660028,-122.4191531,562262,37.8079652,-122.4140042,590,180
363132,37.80660028,-122.4191531,585012,37.80714896,-122.4095605,879,192
363132,37.80660028,-122.4191531,585022,37.80694126,-122.4112306,733,168
363132,37.80660028,-122.4191531,585031,37.80660179,-122.4128641,586,143
363132,37.80660028,-122.4191531,585032,37.80672601,-122.4129652,579,142
363132,37.80660028,-122.4191531,585041,37.80638202,-122.4145962,431,106
363132,37.80660028,-122.4191531,585042,37.80649517,-122.4147837,417,104
363132,37.80660028,-122.4191531,585051,37.80618035,-122.41621,288,75
363132,37.80660028,-122.4191531,585052,37.80630507,-122.4163066,282,74
363132,37.80660028,-122.4191531,585061,37.80598169,-122.4178118,159,57
363132,37.80660028,-122.4191531,585092,37.80545916,-122.4228314,444,111
363132,37.80660028,-122.4191531,612311,37.80590978,-122.4238599,464,135
363132,37.80660028,-122.4191531,612312,37.80577147,-122.4236748,482,139
363132,37.80660028,-122.4191531,616231,37.80621052,-122.4121047,714,177
363132,37.80660028,-122.4191531,616241,37.80721334,-122.4123079,699,170
363132,37.80660028,-122.4191531,616242,37.80697697,-122.4121077,670,163
363132,37.80660028,-122.4191531,664232,37.80733504,-122.4105069,833,200
363132,37.80660028,-122.4191531,681251,37.80587457,-122.4154028,411,116
363132,37.80660028,-122.4191531,681252,37.80595605,-122.4152811,404,114
363132,37.80660028,-122.4191531,681261,37.80677077,-122.4155864,402,107
363132,37.80660028,-122.4191531,681262,37.80686431,-122.4154657,411,110
363132,37.80660028,-122.4191531,681271,37.8076901,-122.4157685,438,132
363132,37.80660028,-122.4191531,681272,37.80774593,-122.4156437,443,134
363132,37.80660028,-122.4191531,847001,37.80846158,-122.4133791,714,234
363132,37.80660028,-122.4191531,847011,37.80825991,-122.415,569,183
363132,37.80660028,-122.4191531,847021,37.80806226,-122.4166063,441,150
363132,37.80660028,-122.4191531,847031,37.80784802,-122.418275,290,93
363132,37.80660028,-122.4191531,847032,37.80791541,-122.4185888,267,86
363132,37.80660028,-122.4191531,847041,37.80767803,-122.4196671,272,91
363132,37.80660028,-122.4191531,847042,37.80775397,-122.4197853,281,93
363132,37.80660028,-122.4191531,847052,37.80760209,-122.4211753,274,89
472281,37.8071555,-122.4207383,325031,37.80565077,-122.4127691,889,219
472281,37.8071555,-122.4207383,325032,37.80579612,-122.4127962,890,219
472281,37.8071555,-122.4207383,325041,37.8054486,-122.4143769,746,195
472281,37.8071555,-122.4207383,325042,37.80560853,-122.4142738,758,197
472281,37.8071555,-122.4207383,325052,37.80538171,-122.4161215,594,172
472281,37.8071555,-122.4207383,326022,37.80764233,-122.4131553,716,188
472281,37.8071555,-122.4207383,326032,37.8074316,-122.4147983,570,155
472281,37.8071555,-122.4207383,326042,37.80722541,-122.4164831,420,122
472281,37.8071555,-122.4207383,326052,37.8070172,-122.41811,274,83
472281,37.8071555,-122.4207383,326061,37.80664454,-122.4201217,94,39
472281,37.8071555,-122.4207383,326062,37.80684068,-122.4194976,152,53
472281,37.8071555,-122.4207383,326071,37.8064826,-122.4213478,125,46
472281,37.8071555,-122.4207383,326072,37.80659877,-122.4215404,140,49
472281,37.8071555,-122.4207383,326081,37.80627288,-122.4229969,274,88
472281,37.8071555,-122.4207383,326082,37.80639308,-122.4230547,274,88
472281,37.8071555,-122.4207383,363121,37.80554717,-122.4179204,347,99
472281,37.8071555,-122.4207383,363122,37.80575588,-122.4179054,333,96
472281,37.8071555,-122.4207383,363131,37.80635184,-122.4191068,209,64
472281,37.8071555,-122.4207383,363132,37.80660028,-122.4191531,188,60
472281,37.8071555,-122.4207383,472281,37.8071555,-122.4207383,0,0
472281,37.8071555,-122.4207383,502262,37.80570811,-122.4169221,505,157
472281,37.8071555,-122.4207383,502271,37.80661034,-122.417237,402,126
472281,37.8071555,-122.4207383,502282,37.80742708,-122.4172631,384,121
472281,37.8071555,-122.4207383,542301,37.80598019,-122.4221721,252,83
472281,37.8071555,-122.4207383,542302,37.8060169,-122.4220439,252,83
472281,37.8071555,-122.4207383,546271,37.8060858,-122.4188171,254,77
472281,37.8071555,-122.4207383,546272,37.80659525,-122.418788,236,86
472281,37.8071555,-122.4207383,546273,37.80663197,-122.4189288,230,85
472281,37.8071555,-122.4207383,546281,37.80733253,-122.4190696,252,85
472281,37.8071555,-122.4207383,546282,37.80707856,-122.4188845,222,76
472281,37.8071555,-122.4207383,562231,37.80542547,-122.4136431,839,219
472281,37.8071555,-122.4207383,562241,37.80607272,-122.4137558,748,209
472281,37.8071555,-122.4207383,562242,37.80603903,-122.413613,753,211
472281,37.8071555,-122.4207383,562252,37.80702625,-122.4138161,695,197
472281,37.8071555,-122.4207383,562261,37.80786914,-122.4141194,681,209
472281,37.8071555,-122.4207383,562262,37.8079652,-122.4140042,690,212
472281,37.8071555,-122.4207383,585012,37.80714896,-122.4095605,1067,252
472281,37.8071555,-122.4207383,585022,37.80694126,-122.4112306,921,228
472281,37.8071555,-122.4207383,585031,37.80660179,-122.4128641,774,203
472281,37.8071555,-122.4207383,585032,37.80672601,-122.4129652,767,201
472281,37.8071555,-122.4207383,585041,37.80638202,-122.4145962,619,166
472281,37.8071555,-122.4207383,585042,37.80649517,-122.4147837,605,163
472281,37.8071555,-122.4207383,585051,37.80618035,-122.41621,476,135
472281,37.8071555,-122.4207383,585052,37.80630507,-122.4163066,470,133
472281,37.8071555,-122.4207383,585061,37.80598169,-122.4178118,347,117
472281,37.8071555,-122.4207383,585092,37.80545916,-122.4228314,376,108
472281,37.8071555,-122.4207383,612311,37.80590978,-122.4238599,386,120
472281,37.8071555,-122.4207383,612312,37.80577147,-122.4236748,404,125
472281,37.8071555,-122.4207383,616231,37.80621052,-122.4121047,956,254
472281,37.8071555,-122.4207383,616241,37.80721334,-122.4123079,843,223
472281,37.8071555,-122.4207383,616242,37.80697697,-122.4121077,872,230
472281,37.8071555,-122.4207383,664232,37.80733504,-122.4105069,1000,269
472281,37.8071555,-122.4207383,681251,37.80587457,-122.4154028,599,175
472281,37.8071555,-122.4207383,681252,37.80595605,-122.4152811,592,173
472281,37.8071555,-122.4207383,681261,37.80677077,-122.4155864,553,159
472281,37.8071555,-122.4207383,681262,37.80686431,-122.4154657,544,156
472281,37.8071555,-122.4207383,681271,37.8076901,-122.4157685,539,164
472281,37.8071555,-122.4207383,681272,37.80774593,-122.4156437,543,166
472281,37.8071555,-122.4207383,847001,37.80846158,-122.4133791,706,253
472281,37.8071555,-122.4207383,847011,37.80825991,-122.415,562,202
472281,37.8071555,-122.4207383,847021,37.80806226,-122.4166063,419,149
472281,37.8071555,-122.4207383,847031,37.80784802,-122.418275,268,92
472281,37.8071555,-122.4207383,847032,37.80791541,-122.4185888,245,85
472281,37.8071555,-122.4207383,847041,37.80767803,-122.4196671,147,57
472281,37.8071555,-122.4207383,847042,37.80775397,-122.4197853,138,54
472281,37.8071555,-122.4207383,847052,37.80760209,-122.4211753,86,32
502262,37.80570811,-122.4169221,325031,37.80565077,-122.4127691,524,145
502262,37.80570811,-122.4169221,325032,37.80579612,-122.4127962,524,145
502262,37.80570811,-122.4169221,325041,37.8054486,-122.4143769,381,122
502262,37.80570811,-122.4169221,325042,37.80560853,-122.4142738,392,124
502262,37.80570811,-122.4169221,325052,37.80538171,-122.4161215,378,116
502262,37.80570811,-122.4169221,326022,37.80764233,-122.4131553,526,142
502262,37.80570811,-122.4169221,326032,37.8074316,-122.4147983,379,109
502262,37.80570811,-122.4169221,326042,37.80722541,-122.4164831,230,76
502262,37.80570811,-122.4169221,326052,37.8070172,-122.41811,231,82
502262,37.80570811,-122.4169221,326061,37.80664454,-122.4201217,358,105
502262,37.80570811,-122.4169221,326062,37.80684068,-122.4194976,354,119
502262,37.80570811,-122.4169221,326071,37.8064826,-122.4213478,467,139
502262,37.80570811,-122.4169221,326072,37.80659877,-122.4215404,482,142
502262,37.80570811,-122.4169221,326081,37.80627288,-122.4229969,616,181
502262,37.80570811,-122.4169221,326082,37.80639308,-122.4230547,616,181
502262,37.80570811,-122.4169221,363121,37.80554717,-122.4179204,153,60
502262,37.80570811,-122.4169221,363122,37.80575588,-122.4179054,167,63
502262,37.80570811,-122.4169221,363131,37.80635184,-122.4191068,243,74
502262,37.80570811,-122.4169221,363132,37.80660028,-122.4191531,264,79
502262,37.80570811,-122.4169221,472281,37.8071555,-122.4207383,452,136
502262,37.80570811,-122.4169221,502262,37.80570811,-122.4169221,0,0
502262,37.80570811,-122.4169221,502271,37.80661034,-122.417237,103,38
502262,37.80570811,-122.4169221,502282,37.80742708,-122.4172631,194,71
